payment_id,student_id,amount,payment_date,payment_method
8402,976,329.73,2024-11-18,Bank Transfer
8403,3198,139.55,2024-12-30,PayPal
8404,7940,291.35,2013-10-19,PayPal
8405,15559,242.35,2020-10-10,PayPal
8406,9126,568.32,2021-12-12,Bank Transfer
8407,10846,406.5,2025-04-02,Bank Transfer
8408,7597,293.08,2025-07-25,Bank Transfer
8409,17046,165.25,2020-11-23,Bank Transfer
8410,9561,613.97,2009-07-28,PayPal
8411,15338,112.9,2024-11-10,Bank Transfer
8412,11400,753.47,2008-06-03,Cash
8413,6807,652.04,2012-09-23,PayPal
8414,14501,297.22,2016-01-27,Bank Transfer
8415,11781,291.35,2013-10-15,Credit Card
8416,2575,462.31,2014-09-23,PayPal
8417,4283,123.66,2017-05-06,Cash
8418,5338,839.33,2016-08-03,Credit Card
8419,10918,400.32,2015-09-27,PayPal
8420,13459,256.57,2010-12-11,PayPal
8421,4963,865.0,2021-12-01,PayPal
8422,9558,845.46,2020-10-17,Bank Transfer
8423,13659,458.65,2023-01-09,Bank Transfer
8424,17068,689.78,2021-09-12,PayPal
8425,5703,117.07,2010-02-08,Bank Transfer
8426,9403,265.42,2008-07-08,PayPal
8427,16279,794.12,2015-11-29,PayPal
8428,14799,110.34,2018-12-22,Bank Transfer
8429,16503,562.73,2023-06-13,PayPal
8430,3806,318.48,2008-08-13,Bank Transfer
8431,9132,489.8,2016-05-04,Cash
8432,8730,448.27,2020-11-22,Credit Card
8433,14769,787.53,2010-11-19,Cash
8434,16115,207.64,2018-08-21,PayPal
8435,7123,182.81,2012-06-28,PayPal
8436,15600,827.27,2021-08-27,Credit Card
8437,13588,227.26,2025-05-06,Credit Card
8438,5827,780.82,2025-01-03,Bank Transfer
8439,9049,704.55,2018-10-07,Bank Transfer
8440,6387,280.73,2008-05-10,Bank Transfer
8441,16800,404.8,2025-07-09,Bank Transfer
8442,2791,893.72,2023-01-18,Bank Transfer
8443,2375,441.91,2011-09-29,Bank Transfer
8444,12576,728.42,2013-10-01,Credit Card
8445,12653,238.17,2022-06-03,Cash
8446,8361,251.26,2023-10-17,Credit Card
8447,1144,637.19,2011-02-18,PayPal
8448,1150,788.82,2011-12-20,Bank Transfer
8449,6716,510.47,2019-11-03,Bank Transfer
8450,7609,424.08,2021-12-05,Cash
8451,4253,848.24,2022-05-08,Credit Card
8452,8839,800.47,2008-07-11,Cash
8453,5395,781.4,2025-10-01,Bank Transfer
8454,6966,859.12,2017-01-03,PayPal
8455,17200,480.38,2023-01-09,Cash
8456,6477,262.1,2020-06-01,PayPal
8457,12792,884.45,2010-09-29,Bank Transfer
8458,4283,258.51,2009-07-16,Bank Transfer
8459,8227,816.71,2013-12-29,Bank Transfer
8460,6033,262.42,2018-11-01,PayPal
8461,17492,568.87,2017-11-20,PayPal
8462,16214,150.59,2019-06-03,Bank Transfer
8463,402,886.63,2013-01-05,Credit Card
8464,14065,123.12,2010-07-17,Credit Card
8465,7764,165.31,2023-08-26,PayPal
8466,17438,844.88,2014-02-05,Cash
8467,3730,787.5,2013-05-24,Bank Transfer
8468,15795,765.45,2012-02-05,Credit Card
8469,1726,783.0,2019-05-27,Cash
8470,11358,435.43,2022-03-12,Bank Transfer
8471,1625,706.01,2023-07-14,Credit Card
8472,2767,242.35,2020-10-15,Credit Card
8473,10574,311.01,2025-07-30,Cash
8474,11531,568.32,2021-11-20,Cash
8475,17178,219.31,2025-09-12,Bank Transfer
8476,1501,757.95,2019-01-29,Credit Card
8477,2534,508.67,2022-06-07,Credit Card
8478,15188,718.05,2013-10-04,Credit Card
8479,12231,565.7,2022-11-07,Credit Card
8480,110,851.44,2013-04-03,Cash
8481,14375,230.32,2017-10-04,Bank Transfer
8482,6490,444.73,2009-08-25,PayPal
8483,14825,409.41,2021-02-11,PayPal
8484,9827,801.84,2011-12-27,Credit Card
8485,14875,694.3,2019-02-01,Cash
8486,12888,300.51,2014-10-16,Bank Transfer
8487,11585,842.0,2011-08-05,Cash
8488,3301,491.47,2010-06-09,Bank Transfer
8489,8655,542.67,2010-10-03,Credit Card
8490,2941,383.93,2021-07-31,Bank Transfer
8491,13005,488.29,2013-12-08,Bank Transfer
8492,3192,259.42,2014-04-19,Cash
8493,8769,867.65,2018-11-04,Credit Card
8494,1262,298.47,2025-08-23,PayPal
8495,12899,826.23,2016-01-20,Cash
8496,8755,207.64,2018-08-27,Cash
8497,17329,596.96,2024-05-12,Credit Card
8498,9945,777.18,2009-04-28,Cash
8499,14411,543.86,2010-03-11,Bank Transfer
8500,156,295.64,2016-12-24,Bank Transfer
8501,2360,800.47,2008-07-12,Bank Transfer
8502,17436,141.62,2022-02-21,Cash
8503,14286,753.47,2008-05-21,Cash
8504,12657,542.67,2010-09-21,Cash
8505,7460,826.41,2016-03-08,Credit Card
8506,2175,560.84,2011-03-13,Bank Transfer
8507,8153,103.99,2010-11-04,Bank Transfer
8508,3872,193.9,2019-12-18,Credit Card
8509,7590,194.98,2017-09-07,Cash
8510,7521,786.88,2023-09-15,PayPal
8511,1266,176.12,2020-10-20,Credit Card
8512,2368,811.45,2008-04-30,Credit Card
8513,662,681.83,2019-07-05,Cash
8514,17177,639.85,2015-01-08,Bank Transfer
8515,14253,752.41,2020-10-25,Credit Card
8516,15855,793.5,2019-07-02,PayPal
8517,3648,462.31,2014-09-25,Cash
8518,13655,569.41,2023-01-19,PayPal
8519,10944,781.57,2021-05-13,Credit Card
8520,16721,624.87,2015-10-22,Cash
8521,11528,280.39,2024-11-05,Bank Transfer
8522,12273,664.02,2011-03-14,Cash
8523,1523,494.81,2014-12-03,Bank Transfer
8524,3210,845.46,2020-10-31,PayPal
8525,2988,147.07,2008-10-04,PayPal
8526,8283,435.43,2022-03-10,PayPal
8527,11131,491.25,2021-06-26,Bank Transfer
8528,13626,235.57,2011-10-06,PayPal
8529,849,101.64,2017-03-29,Bank Transfer
8530,10904,614.73,2014-11-20,PayPal
8531,11201,750.01,2010-07-16,PayPal
8532,13502,687.82,2018-03-04,PayPal
8533,11487,668.41,2023-10-17,Cash
8534,17499,401.19,2017-05-08,Cash
8535,6853,123.12,2010-07-05,Credit Card
8536,2903,544.82,2013-04-26,PayPal
8537,8968,826.23,2016-01-25,Credit Card
8538,5955,117.07,2010-02-02,Bank Transfer
8539,7937,122.52,2012-10-07,Bank Transfer
8540,5922,847.31,2015-10-05,PayPal
8541,17247,613.97,2009-08-08,PayPal
8542,485,661.08,2020-10-30,Bank Transfer
8543,12605,864.4,2016-09-11,Credit Card
8544,9671,280.39,2024-11-13,PayPal
8545,10338,222.71,2019-10-05,PayPal
8546,11328,242.35,2020-10-17,Cash
8547,12096,200.51,2010-07-05,Cash
8548,1573,825.64,2012-10-07,PayPal
8549,12257,723.92,2014-07-17,PayPal
8550,5896,477.54,2018-10-31,PayPal
8551,15670,226.46,2019-02-14,PayPal
8552,1357,823.35,2016-08-07,Bank Transfer
8553,2399,253.15,2019-01-12,PayPal
8554,4986,385.6,2008-08-19,Cash
8555,1684,174.91,2011-11-15,PayPal
8556,16391,147.59,2009-06-29,PayPal
8557,2838,491.61,2010-03-13,PayPal
8558,528,713.93,2014-05-05,Credit Card
8559,3473,673.05,2013-06-25,Bank Transfer
8560,13961,765.06,2015-06-10,Cash
8561,13516,174.38,2019-05-06,Bank Transfer
8562,3077,426.91,2020-04-24,Credit Card
8563,4054,787.27,2016-03-10,Credit Card
8564,1936,317.08,2025-05-28,Cash
8565,7910,472.1,2019-01-27,Cash
8566,17148,423.74,2012-05-28,PayPal
8567,14704,426.91,2020-05-16,Credit Card
8568,16761,131.87,2017-07-21,Bank Transfer
8569,6116,207.29,2014-11-19,Cash
8570,6472,863.09,2009-08-19,Cash
8571,6877,691.47,2008-04-24,Credit Card
8572,4675,507.5,2020-11-24,Credit Card
8573,17465,668.41,2023-10-10,PayPal
8574,5432,389.08,2009-11-12,PayPal
8575,17321,666.73,2013-09-19,Bank Transfer
8576,11850,658.77,2018-03-12,PayPal
8577,10477,381.1,2023-10-25,Cash
8578,6253,139.85,2017-09-14,Credit Card
8579,10805,128.22,2014-11-19,Cash
8580,13730,823.91,2020-05-03,Bank Transfer
8581,6339,123.12,2010-07-31,Bank Transfer
8582,5123,240.93,2022-04-04,Cash
8583,11556,706.09,2024-05-10,Credit Card
8584,3829,396.64,2017-02-27,Credit Card
8585,10304,704.25,2020-01-05,PayPal
8586,3008,734.87,2016-09-18,PayPal
8587,1828,541.73,2017-05-20,PayPal
8588,13275,258.03,2009-06-22,Credit Card
8589,12949,488.29,2013-11-19,Cash
8590,17064,491.61,2010-04-11,Bank Transfer
8591,420,704.24,2016-07-17,Credit Card
8592,10871,255.83,2025-06-07,Credit Card
8593,2319,238.84,2018-10-22,Bank Transfer
8594,12985,288.5,2015-12-09,PayPal
8595,12412,629.7,2012-05-11,PayPal
8596,4289,728.74,2017-06-24,Cash
8597,9985,880.74,2014-03-27,Cash
8598,5784,498.93,2022-03-04,Bank Transfer
8599,3182,791.5,2025-08-25,Bank Transfer
8600,9776,887.09,2011-11-04,Cash
8601,16233,745.4,2025-08-10,PayPal
8602,8243,757.9,2022-07-06,PayPal
8603,16654,386.42,2016-12-26,PayPal
8604,1621,226.46,2019-03-12,Bank Transfer
8605,12848,101.88,2017-12-15,Credit Card
8606,6705,328.69,2016-03-04,Credit Card
8607,13247,287.89,2025-05-03,Credit Card
8608,1933,591.56,2010-08-25,Credit Card
8609,15755,126.43,2014-12-30,Credit Card
8610,12801,258.39,2023-03-15,Credit Card
8611,16053,661.98,2009-06-13,Bank Transfer
8612,7221,204.25,2025-05-08,Cash
8613,4087,140.78,2015-03-28,Credit Card
8614,10513,258.83,2011-04-08,Cash
8615,16347,852.58,2009-12-14,PayPal
8616,5172,603.08,2015-12-18,PayPal
8617,9408,412.03,2022-12-04,Credit Card
8618,4122,465.0,2016-05-23,Cash
8619,9236,674.25,2019-01-02,Cash
8620,8083,584.46,2014-03-06,PayPal
8621,2888,236.38,2021-06-13,Credit Card
8622,3170,538.34,2012-06-04,Bank Transfer
8623,5404,569.7,2020-02-04,PayPal
8624,11498,105.37,2015-12-03,PayPal
8625,12712,629.7,2012-05-08,Cash
8626,1062,265.42,2008-06-26,PayPal
8627,11414,832.6,2025-06-28,Bank Transfer
8628,5104,552.18,2016-09-24,Cash
8629,11080,631.54,2019-11-13,Credit Card
8630,1789,526.5,2018-07-12,Cash
8631,4889,288.69,2013-12-06,Cash
8632,8441,679.94,2014-09-03,Cash
8633,11815,862.56,2019-05-09,Credit Card
8634,12067,546.96,2016-05-10,Bank Transfer
8635,12462,426.91,2020-05-21,PayPal
8636,6845,654.67,2009-09-19,Bank Transfer
8637,17259,259.1,2016-05-23,Cash
8638,5147,270.62,2010-02-09,PayPal
8639,16522,297.22,2016-01-28,Bank Transfer
8640,6480,346.89,2019-09-05,Credit Card
8641,271,435.43,2022-03-13,Credit Card
8642,5001,428.66,2013-11-18,Credit Card
8643,6705,886.62,2018-07-11,Credit Card
8644,1531,258.83,2011-04-03,Cash
8645,129,568.87,2017-12-15,Cash
8646,15000,227.56,2013-09-05,Cash
8647,12757,691.78,2018-04-09,Bank Transfer
8648,13822,553.95,2022-02-26,Credit Card
8649,16584,132.93,2023-05-09,Cash
8650,16529,784.67,2015-05-09,Credit Card
8651,7945,572.82,2015-08-24,Credit Card
8652,14929,587.18,2022-12-25,Cash
8653,1734,252.83,2013-04-29,Cash
8654,10300,321.1,2016-11-16,Bank Transfer
8655,14091,286.56,2012-05-18,Cash
8656,3972,568.01,2025-05-13,PayPal
8657,1489,400.95,2017-11-11,Bank Transfer
8658,12844,259.42,2014-04-19,PayPal
8659,10680,767.74,2016-09-26,Cash
8660,10085,895.62,2009-06-23,Credit Card
8661,6870,128.22,2014-11-29,Credit Card
8662,6610,471.27,2016-01-03,Bank Transfer
8663,222,814.43,2010-08-16,Credit Card
8664,14625,571.67,2011-06-11,PayPal
8665,8126,575.23,2013-01-10,Bank Transfer
8666,11689,534.66,2025-08-01,Bank Transfer
8667,2808,545.39,2021-06-16,Bank Transfer
8668,6509,228.27,2019-04-19,Cash
8669,10119,843.37,2021-03-15,PayPal
8670,11241,544.25,2021-12-08,Cash
8671,11442,111.32,2014-01-03,Cash
8672,14829,173.38,2022-12-04,PayPal
8673,2823,650.67,2012-01-07,Credit Card
8674,1570,247.79,2024-07-06,Credit Card
8675,7766,836.56,2018-07-10,PayPal
8676,13184,113.05,2024-01-06,PayPal
8677,7507,597.8,2025-07-19,Cash
8678,8617,424.7,2019-03-28,Credit Card
8679,8817,868.12,2009-06-04,PayPal
8680,9757,192.17,2024-12-21,Credit Card
8681,17384,263.78,2016-05-31,Credit Card
8682,11540,706.91,2014-03-17,Credit Card
8683,10303,650.67,2012-01-15,Cash
8684,17465,652.04,2012-09-20,PayPal
8685,2141,348.52,2015-10-11,Cash
8686,8649,839.33,2016-08-09,Cash
8687,315,238.17,2022-05-21,PayPal
8688,13999,865.0,2021-11-18,Credit Card
8689,7479,259.8,2021-09-29,PayPal
8690,13641,821.12,2009-07-25,Cash
8691,14415,329.73,2024-12-09,Credit Card
8692,11491,745.11,2020-11-03,Credit Card
8693,510,341.77,2016-02-16,Bank Transfer
8694,797,489.74,2025-01-18,Cash
8695,6634,704.24,2016-07-26,Cash
8696,12902,174.38,2019-04-20,Bank Transfer
8697,8327,140.14,2015-01-07,Credit Card
8698,375,572.9,2008-05-01,Bank Transfer
8699,16621,559.16,2019-07-11,PayPal
8700,11793,637.19,2011-02-21,PayPal
8701,612,105.51,2008-11-03,Cash
8702,14993,844.18,2016-04-02,Bank Transfer
8703,12066,745.67,2023-02-18,PayPal
8704,17254,763.32,2010-07-06,Cash
8705,15283,466.12,2011-09-08,PayPal
8706,15808,692.11,2022-11-01,PayPal
8707,4007,706.91,2014-03-16,PayPal
8708,5940,759.85,2025-07-06,Cash
8709,12921,265.85,2009-03-30,PayPal
8710,2329,112.37,2019-12-27,Credit Card
8711,9453,814.43,2010-08-26,Credit Card
8712,7541,257.55,2022-05-14,Cash
8713,2651,160.65,2020-12-21,Bank Transfer
8714,8812,227.26,2025-05-16,PayPal
8715,17519,799.73,2018-12-25,Cash
8716,3257,634.23,2022-07-26,Credit Card
8717,10839,559.16,2019-07-08,PayPal
8718,2904,335.02,2023-08-14,Bank Transfer
8719,2062,566.38,2020-02-27,Cash
8720,14019,290.71,2021-01-30,Cash
8721,5007,256.57,2010-11-21,Credit Card
8722,1974,893.72,2023-02-17,PayPal
8723,7923,503.3,2023-12-31,Credit Card
8724,3696,705.75,2008-12-06,Cash
8725,653,408.87,2008-10-31,Credit Card
8726,5426,744.63,2011-02-13,Cash
8727,5544,257.16,2019-02-06,PayPal
8728,897,666.91,2017-06-19,Bank Transfer
8729,3127,401.02,2023-11-04,Bank Transfer
8730,1033,628.94,2012-03-14,Bank Transfer
8731,5708,428.47,2010-11-17,Credit Card
8732,11649,596.77,2011-03-16,Cash
8733,7353,482.07,2010-01-05,PayPal
8734,1741,495.73,2022-06-09,Credit Card
8735,8149,765.45,2012-02-14,Bank Transfer
8736,6664,666.91,2017-06-19,PayPal
8737,4669,187.73,2011-10-09,Credit Card
8738,11389,160.33,2014-07-14,Credit Card
8739,9529,403.56,2023-10-04,PayPal
8740,5368,538.34,2012-06-18,Credit Card
8741,7380,518.73,2024-05-26,Cash
8742,11227,689.78,2021-09-14,Credit Card
8743,15366,647.88,2022-06-19,Cash
8744,4630,288.69,2013-11-10,PayPal
8745,3474,346.21,2022-06-27,PayPal
8746,2013,491.61,2010-04-09,Credit Card
8747,12949,597.8,2025-07-14,Credit Card
8748,16621,123.12,2010-07-10,Cash
8749,16474,791.5,2025-08-15,PayPal
8750,481,428.26,2023-07-11,Cash
8751,314,302.27,2020-05-27,PayPal
8752,17333,477.54,2018-11-26,Cash
8753,2752,823.35,2016-07-27,Bank Transfer
8754,15339,704.24,2016-07-16,Credit Card
8755,13565,451.52,2020-06-30,Bank Transfer
8756,13359,412.03,2022-11-28,Credit Card
8757,15326,803.2,2022-09-24,Credit Card
8758,11313,255.83,2025-06-13,PayPal
8759,14668,112.37,2020-01-15,PayPal
8760,17543,357.56,2014-06-06,Credit Card
8761,12505,544.25,2021-12-07,Credit Card
8762,11795,568.32,2021-12-05,Cash
8763,292,227.26,2025-05-14,Bank Transfer
8764,8783,603.33,2019-06-30,Bank Transfer
8765,3096,614.73,2014-11-07,PayPal
8766,3676,265.69,2013-12-14,Bank Transfer
8767,2924,252.96,2016-05-13,PayPal
8768,12069,239.09,2017-08-08,Bank Transfer
8769,9445,800.47,2008-07-14,Bank Transfer
8770,4453,396.64,2017-02-27,Credit Card
8771,7682,150.59,2019-06-21,Bank Transfer
8772,14606,545.39,2021-06-26,Credit Card
8773,3445,385.6,2008-07-30,Bank Transfer
8774,17245,434.78,2025-07-10,PayPal
8775,4646,551.1,2021-03-24,Credit Card
8776,10963,184.3,2018-02-14,Bank Transfer
8777,13317,238.17,2022-06-17,Credit Card
8778,10968,781.23,2011-06-10,Bank Transfer
8779,8167,505.92,2024-12-21,Cash
8780,1077,355.93,2018-08-04,Bank Transfer
8781,6801,643.95,2016-08-27,PayPal
8782,15702,782.61,2017-05-06,Bank Transfer
8783,8965,671.76,2024-05-07,Bank Transfer
8784,1062,280.86,2008-06-05,Bank Transfer
8785,14209,112.62,2024-07-09,Cash
8786,13873,105.37,2015-11-29,Bank Transfer
8787,9142,800.47,2008-07-15,Credit Card
8788,9927,514.06,2012-05-15,Credit Card
8789,6057,689.83,2010-08-12,Credit Card
8790,1688,895.05,2019-01-27,PayPal
8791,906,839.39,2009-08-23,Credit Card
8792,9661,196.55,2021-07-20,PayPal
8793,11404,792.52,2012-10-19,Bank Transfer
8794,6608,228.89,2016-11-06,Cash
8795,9379,634.23,2022-08-17,Cash
8796,14967,489.74,2025-01-14,PayPal
8797,8844,376.7,2022-06-27,Bank Transfer
8798,4202,238.57,2009-07-10,Cash
8799,9684,658.77,2018-03-17,Credit Card
8800,6240,192.8,2023-10-17,PayPal
8801,7368,139.3,2023-11-20,Bank Transfer
8802,5925,403.56,2023-09-23,Cash
8803,3468,103.18,2015-05-11,PayPal
8804,10742,671.48,2019-08-17,PayPal
8805,9178,797.63,2024-04-29,Cash
8806,13602,570.72,2021-12-12,Bank Transfer
8807,16925,832.56,2008-06-12,Cash
8808,2429,633.92,2010-03-28,PayPal
8809,15682,140.14,2015-01-04,Credit Card
8810,10328,200.13,2025-04-30,PayPal
8811,2898,204.64,2024-04-13,Bank Transfer
8812,16624,424.08,2021-11-26,PayPal
8813,6357,832.6,2025-06-24,Credit Card
8814,6701,868.12,2009-06-08,Bank Transfer
8815,17305,791.5,2025-08-24,Credit Card
8816,758,518.28,2010-02-25,Bank Transfer
8817,2637,463.7,2025-06-04,Bank Transfer
8818,4802,176.12,2020-10-12,PayPal
8819,4784,832.6,2025-07-15,PayPal
8820,16307,537.5,2024-07-29,Credit Card
8821,3124,196.11,2019-06-14,PayPal
8822,12128,826.41,2016-03-10,Cash
8823,11621,753.47,2008-05-20,Credit Card
8824,2213,689.83,2010-08-20,Credit Card
8825,747,427.78,2019-03-31,Credit Card
8826,10666,787.27,2016-02-22,Cash
8827,15215,771.23,2024-09-10,PayPal
8828,15897,132.93,2023-05-09,Credit Card
8829,13469,744.63,2011-02-24,Cash
8830,2391,432.76,2025-02-25,Cash
8831,590,535.73,2017-08-12,Bank Transfer
8832,129,771.23,2024-09-02,Credit Card
8833,13577,619.48,2023-04-20,Bank Transfer
8834,6249,674.85,2020-12-25,PayPal
8835,6831,693.31,2012-09-03,Bank Transfer
8836,3285,112.37,2020-01-15,Cash
8837,8624,552.81,2011-12-23,PayPal
8838,147,388.24,2019-04-14,PayPal
8839,1647,546.46,2017-05-29,Bank Transfer
8840,5673,150.59,2019-06-14,PayPal
8841,2849,867.65,2018-11-09,Bank Transfer
8842,15340,582.5,2014-11-01,PayPal
8843,5010,780.15,2022-04-23,Cash
8844,11815,248.23,2012-03-16,Credit Card
8845,792,603.33,2019-07-09,PayPal
8846,14716,174.91,2011-11-28,Credit Card
8847,10008,851.44,2013-03-19,Cash
8848,11210,412.03,2022-11-23,Cash
8849,14845,666.73,2013-09-29,Bank Transfer
8850,5349,357.56,2014-05-30,PayPal
8851,8386,427.78,2019-03-23,Cash
8852,13362,867.65,2018-10-16,Bank Transfer
8853,10200,666.91,2017-06-24,Credit Card
8854,13032,392.15,2009-10-20,PayPal
8855,2236,196.11,2019-06-10,Bank Transfer
8856,14613,681.83,2019-06-22,Bank Transfer
8857,2073,404.8,2025-07-07,Credit Card
8858,10227,446.22,2019-04-07,Credit Card
8859,14529,651.08,2012-11-13,PayPal
8860,5147,727.46,2020-09-11,PayPal
8861,8017,679.94,2014-09-13,PayPal
8862,6468,173.38,2022-12-09,Bank Transfer
8863,6783,291.7,2016-06-22,Bank Transfer
8864,15424,283.23,2018-06-05,Cash
8865,4280,169.95,2020-08-27,Cash
8866,2010,863.09,2009-08-24,Bank Transfer
8867,17280,807.53,2012-10-10,PayPal
8868,2072,741.83,2016-07-31,Cash
8869,11287,432.06,2024-11-21,PayPal
8870,11147,423.74,2012-05-03,PayPal
8871,7362,479.31,2022-04-18,Credit Card
8872,2388,239.09,2017-07-13,Cash
8873,16862,578.54,2021-03-30,PayPal
8874,15369,516.96,2015-04-19,Bank Transfer
8875,1298,170.94,2013-09-05,Bank Transfer
8876,13393,402.69,2010-06-05,Credit Card
8877,7685,562.37,2010-06-09,Credit Card
8878,669,417.96,2014-09-13,PayPal
8879,5237,359.65,2020-04-11,Cash
8880,483,399.28,2008-12-10,Credit Card
8881,12699,631.54,2019-11-09,Credit Card
8882,17160,689.83,2010-08-30,Cash
8883,1217,844.9,2013-11-30,Cash
8884,8173,189.69,2025-05-30,PayPal
8885,13051,147.07,2008-10-15,Bank Transfer
8886,7053,559.16,2019-07-03,PayPal
8887,9825,619.48,2023-05-12,Bank Transfer
8888,8483,676.65,2024-11-06,PayPal
8889,4549,391.89,2013-03-18,Bank Transfer
8890,2703,399.28,2008-12-11,Cash
8891,17235,331.1,2025-04-21,Bank Transfer
8892,16466,174.38,2019-05-16,PayPal
8893,463,750.01,2010-07-07,Credit Card
8894,2394,634.23,2022-08-08,PayPal
8895,10515,188.04,2018-12-15,PayPal
8896,9660,401.26,2022-12-04,Bank Transfer
8897,5519,327.77,2008-07-18,PayPal
8898,9687,583.72,2020-04-25,Cash
8899,2821,181.32,2009-02-25,PayPal
8900,17251,863.28,2017-10-13,Cash
8901,11996,520.03,2014-03-02,Cash
8902,15457,431.76,2008-07-07,Bank Transfer
8903,16523,256.8,2014-11-03,PayPal
8904,10304,101.64,2017-03-09,Bank Transfer
8905,4425,668.34,2019-05-28,Credit Card
8906,3669,354.62,2024-02-26,Cash
8907,8201,278.15,2020-11-06,Credit Card
8908,16693,783.0,2019-05-06,PayPal
8909,1863,346.89,2019-09-09,Cash
8910,7311,771.4,2022-01-08,Credit Card
8911,11120,110.34,2018-12-23,Credit Card
8912,5280,257.55,2022-05-07,PayPal
8913,8058,260.28,2023-01-03,Credit Card
8914,14465,824.16,2012-10-04,Bank Transfer
8915,2127,520.03,2014-03-07,Credit Card
8916,9115,715.88,2024-03-08,Cash
8917,13835,140.99,2024-12-05,PayPal
8918,6781,116.33,2021-07-09,Cash
8919,1358,122.28,2009-06-09,PayPal
8920,579,759.54,2010-06-25,Credit Card
8921,473,617.57,2024-06-28,Cash
8922,3352,795.48,2021-08-02,PayPal
8923,14849,288.69,2013-11-18,Credit Card
8924,727,222.7,2023-09-06,Credit Card
8925,17060,749.67,2022-06-28,Bank Transfer
8926,3581,691.78,2018-04-13,PayPal
8927,15573,114.5,2024-10-26,Credit Card
8928,15645,265.69,2013-12-04,Cash
8929,15778,567.06,2020-08-21,Bank Transfer
8930,16458,881.28,2024-01-25,PayPal
8931,13609,417.96,2014-10-02,Bank Transfer
8932,11334,283.63,2019-02-14,Bank Transfer
8933,12733,208.08,2019-07-23,PayPal
8934,1604,579.81,2015-06-15,Cash
8935,6524,661.98,2009-06-02,Cash
8936,7196,522.33,2025-09-22,Credit Card
8937,1471,581.62,2020-07-07,Cash
8938,4201,560.57,2025-07-06,Credit Card
8939,13846,535.73,2017-08-27,Credit Card
8940,4911,215.59,2016-03-01,Bank Transfer
8941,5156,503.3,2019-02-16,Credit Card
8942,12342,538.22,2020-07-07,Bank Transfer
8943,12624,522.73,2012-09-30,Bank Transfer
8944,2288,573.13,2008-07-11,Cash
8945,6408,361.69,2019-08-19,Credit Card
8946,1216,288.5,2015-11-29,Cash
8947,14442,621.56,2019-02-07,Bank Transfer
8948,9910,715.06,2010-02-11,Bank Transfer
8949,2107,629.7,2014-07-29,PayPal
8950,1752,863.09,2009-09-03,Cash
8951,3627,295.43,2017-12-11,Credit Card
8952,8625,793.5,2019-07-01,Credit Card
8953,11838,533.77,2009-10-17,Credit Card
8954,12056,781.57,2021-05-24,Bank Transfer
8955,3310,704.88,2017-06-26,Bank Transfer
8956,7609,538.34,2012-06-26,Bank Transfer
8957,1014,188.99,2009-02-28,Bank Transfer
8958,6070,726.74,2015-06-28,Cash
8959,2226,624.87,2015-10-25,PayPal
8960,17137,246.8,2016-06-20,Bank Transfer
8961,13427,554.29,2016-07-10,Bank Transfer
8962,7207,585.97,2020-08-25,Bank Transfer
8963,3173,101.6,2025-04-08,Cash
8964,7083,428.26,2023-07-14,Credit Card
8965,564,517.61,2010-09-03,Credit Card
8966,14467,156.08,2012-08-20,PayPal
8967,17470,582.5,2014-10-17,PayPal
8968,9745,192.8,2023-10-13,Credit Card
8969,1024,387.42,2025-07-10,Credit Card
8970,12270,275.76,2017-03-09,Cash
8971,15595,569.7,2020-01-31,Cash
8972,608,366.6,2023-04-03,PayPal
8973,9877,648.69,2009-05-09,PayPal
8974,13457,633.75,2009-11-27,Bank Transfer
8975,485,354.62,2024-02-21,Cash
8976,14842,781.57,2021-05-02,Credit Card
8977,16389,170.94,2013-08-26,Credit Card
8978,2414,590.86,2012-11-24,PayPal
