enrollment_id,student_id,course_id,enrolled_on,completion_status,payment_id
10617,2520,256,2008-07-09,completed,10617
10618,13009,776,2023-04-10,completed,10618
10619,3668,146,2024-10-30,completed,10619
10620,6188,71,2015-07-19,completed,10620
10621,4315,862,2025-07-13,enrolled,10621
10622,7122,477,2023-07-27,completed,10622
10623,8109,116,2009-02-19,completed,10623
10624,13412,733,2012-03-28,completed,10624
10625,14776,435,2019-07-01,completed,10625
10626,15448,526,2015-04-03,completed,10626
10627,9304,220,2012-08-27,dropped,10627
10628,17073,284,2016-03-22,dropped,10628
10629,10844,596,2012-08-18,completed,10629
10630,5723,759,2008-10-13,dropped,10630
10631,3264,151,2015-01-10,completed,10631
10632,16249,123,2021-05-18,completed,10632
10633,10378,92,2014-11-11,dropped,10633
10634,11679,549,2014-12-30,completed,10634
10635,5034,3,2019-06-09,completed,10635
10636,9067,604,2012-08-05,completed,10636
10637,709,247,2019-12-28,completed,10637
10638,5482,369,2010-04-12,completed,10638
10639,7363,853,2014-03-22,completed,10639
10640,15049,589,2025-01-04,completed,10640
10641,9958,96,2010-06-01,completed,10641
10642,14385,861,2025-07-05,enrolled,10642
10643,9230,382,2008-06-27,completed,10643
10644,10036,817,2020-10-09,dropped,10644
10645,1370,648,2021-05-17,completed,10645
10646,13268,222,2016-07-23,completed,10646
10647,2538,425,2023-02-27,dropped,10647
10648,5825,84,2019-04-21,completed,10648
10649,8800,435,2019-06-24,completed,10649
10650,12422,482,2018-09-16,dropped,10650
10651,3479,596,2012-07-24,completed,10651
10652,16441,482,2018-09-19,completed,10652
10653,9427,228,2019-05-10,completed,10653
10654,9232,228,2019-05-16,completed,10654
10655,17113,840,2013-12-02,dropped,10655
10656,4295,860,2025-07-28,enrolled,10656
10657,4026,729,2017-12-08,completed,10657
10658,7952,648,2021-06-03,completed,10658
10659,13315,522,2021-07-18,completed,10659
10660,11266,786,2023-11-09,completed,10660
10661,444,492,2021-10-27,completed,10661
10662,8920,585,2009-02-12,completed,10662
10663,10015,39,2018-03-14,completed,10663
10664,5925,755,2019-01-28,completed,10664
10665,12502,802,2012-01-30,completed,10665
10666,774,902,2025-09-18,enrolled,10666
10667,10900,248,2018-07-12,dropped,10667
10668,15366,597,2008-11-06,completed,10668
10669,8622,573,2009-10-29,dropped,10669
10670,4482,89,2013-11-07,completed,10670
10671,13181,80,2024-05-12,completed,10671
10672,13663,790,2011-03-18,completed,10672
10673,818,420,2015-11-17,completed,10673
10674,14632,876,2025-08-26,enrolled,10674
10675,5477,157,2015-11-11,completed,10675
10676,9535,449,2024-04-08,dropped,10676
10677,11714,378,2009-03-22,completed,10677
10678,13086,470,2011-05-13,completed,10678
10679,13497,708,2012-05-08,completed,10679
10680,17406,524,2023-02-25,completed,10680
10681,3697,74,2012-01-13,completed,10681
10682,11694,703,2019-01-26,completed,10682
10683,9290,160,2024-08-19,completed,10683
10684,13935,18,2022-11-02,completed,10684
10685,16696,300,2013-05-07,completed,10685
10686,14718,188,2024-12-01,enrolled,10686
10687,13486,734,2020-08-02,completed,10687
10688,10472,696,2018-06-11,completed,10688
10689,3807,375,2017-05-29,completed,10689
10690,4918,773,2013-10-19,completed,10690
10691,7303,270,2010-06-08,completed,10691
10692,12041,180,2009-06-20,completed,10692
10693,16754,670,2013-12-08,completed,10693
10694,16650,346,2023-06-22,completed,10694
10695,440,768,2009-01-02,completed,10695
10696,3084,815,2012-10-21,completed,10696
10697,3618,652,2019-01-06,completed,10697
10698,7667,574,2021-01-12,dropped,10698
10699,3985,309,2009-06-03,completed,10699
10700,16641,82,2009-08-10,completed,10700
10701,16101,496,2011-02-10,completed,10701
10702,6997,354,2013-10-02,completed,10702
10703,12930,426,2025-02-19,completed,10703
10704,11729,879,2025-06-17,enrolled,10704
10705,16092,871,2025-07-30,enrolled,10705
10706,11681,317,2009-09-22,completed,10706
10707,2961,433,2011-10-20,completed,10707
10708,7671,618,2014-05-08,completed,10708
10709,3809,355,2021-08-07,completed,10709
10710,3623,893,2025-05-14,enrolled,10710
10711,15747,812,2010-03-19,completed,10711
10712,7730,791,2017-05-15,completed,10712
10713,5056,102,2018-07-03,dropped,10713
10714,2255,689,2022-04-02,completed,10714
10715,11958,686,2023-04-26,dropped,10715
10716,10957,888,2025-07-04,enrolled,10716
10717,10439,737,2008-07-03,dropped,10717
10718,15464,770,2021-10-23,completed,10718
10719,7636,124,2022-12-14,completed,10719
10720,1168,111,2009-07-22,completed,10720
10721,2265,785,2016-12-05,completed,10721
10722,17144,546,2012-01-12,completed,10722
10723,5224,140,2022-05-12,completed,10723
10724,9172,163,2020-03-13,completed,10724
10725,5750,432,2012-10-19,completed,10725
10726,14896,655,2014-01-28,completed,10726
10727,3669,719,2018-05-22,completed,10727
10728,13864,583,2009-09-07,completed,10728
10729,13392,743,2024-10-22,completed,10729
10730,711,708,2012-05-04,completed,10730
10731,5830,306,2014-06-30,completed,10731
10732,1968,749,2015-08-29,completed,10732
10733,1277,794,2021-07-05,completed,10733
10734,13498,656,2009-09-19,completed,10734
10735,3588,156,2008-05-11,completed,10735
10736,15573,465,2023-07-18,dropped,10736
10737,2434,601,2016-10-15,completed,10737
10738,1068,260,2014-08-04,dropped,10738
10739,14987,285,2016-12-15,completed,10739
10740,1166,204,2017-02-05,completed,10740
10741,12449,27,2019-02-11,completed,10741
10742,1729,32,2023-01-30,completed,10742
10743,8538,207,2022-01-21,completed,10743
10744,12,828,2024-09-12,completed,10744
10745,3621,480,2011-12-23,completed,10745
10746,2239,348,2021-09-17,completed,10746
10747,12890,332,2016-02-13,completed,10747
10748,10173,325,2020-05-27,completed,10748
10749,10337,338,2021-07-01,completed,10749
10750,16960,203,2022-07-03,completed,10750
10751,566,481,2010-03-02,completed,10751
10752,1152,107,2012-10-13,completed,10752
10753,13021,748,2010-05-26,completed,10753
10754,4745,624,2011-12-21,dropped,10754
10755,11674,725,2021-03-08,completed,10755
10756,4191,199,2012-03-26,dropped,10756
10757,12036,548,2011-04-12,completed,10757
10758,7124,827,2010-08-08,completed,10758
10759,6832,242,2023-01-27,completed,10759
10760,7636,537,2021-07-23,completed,10760
10761,8891,278,2010-08-15,completed,10761
10762,1994,676,2014-12-29,completed,10762
10763,8491,672,2011-10-04,completed,10763
10764,10111,373,2015-11-24,dropped,10764
10765,10208,507,2015-02-24,completed,10765
10766,5938,124,2022-12-06,completed,10766
10767,7570,362,2011-03-06,completed,10767
10768,6324,211,2008-08-04,completed,10768
10769,11719,217,2009-09-13,completed,10769
10770,4022,797,2022-06-13,completed,10770
10771,9328,255,2019-11-27,completed,10771
10772,2304,448,2021-10-19,completed,10772
10773,6167,345,2018-10-24,completed,10773
10774,1839,591,2022-03-14,dropped,10774
10775,5598,700,2008-11-19,completed,10775
10776,6192,291,2012-01-17,completed,10776
10777,13223,834,2010-04-13,completed,10777
10778,14467,301,2008-04-25,completed,10778
10779,11118,58,2020-07-22,completed,10779
10780,2630,837,2010-02-09,completed,10780
10781,2996,374,2019-03-24,dropped,10781
10782,5145,833,2019-06-28,completed,10782
10783,167,629,2014-11-16,completed,10783
10784,5535,653,2017-09-23,completed,10784
10785,11505,18,2022-10-14,completed,10785
10786,4688,476,2021-06-12,completed,10786
10787,14191,213,2025-01-06,completed,10787
10788,12521,525,2023-04-10,completed,10788
10789,15956,231,2009-02-09,dropped,10789
10790,6011,736,2012-05-12,completed,10790
10791,15570,562,2013-01-22,completed,10791
10792,7740,227,2011-11-19,completed,10792
10793,2367,891,2025-06-27,enrolled,10793
10794,14337,357,2023-12-16,completed,10794
10795,1537,908,2025-09-16,enrolled,10795
10796,14076,786,2023-11-01,completed,10796
10797,7395,142,2010-11-09,completed,10797
10798,13024,507,2015-02-15,dropped,10798
10799,7855,352,2010-12-31,dropped,10799
10800,2346,509,2021-10-14,completed,10800
10801,3362,698,2022-08-23,completed,10801
10802,14316,785,2016-12-11,completed,10802
10803,418,742,2015-06-16,completed,10803
10804,17475,1,2017-04-04,completed,10804
10805,4668,707,2014-08-18,completed,10805
10806,7139,250,2019-07-22,completed,10806
10807,3984,148,2012-11-19,dropped,10807
10808,4818,720,2010-02-09,completed,10808
10809,15100,309,2009-05-07,completed,10809
10810,3375,578,2017-12-25,completed,10810
10811,15746,81,2015-07-12,completed,10811
10812,12265,123,2021-05-14,completed,10812
10813,3667,712,2010-10-24,completed,10813
10814,11039,323,2008-06-16,completed,10814
10815,17561,279,2018-12-27,completed,10815
10816,14713,578,2017-12-18,completed,10816
10817,2474,318,2022-04-08,completed,10817
10818,10875,756,2017-06-22,completed,10818
10819,12608,790,2011-03-06,dropped,10819
10820,7089,830,2013-12-01,completed,10820
10821,11391,355,2021-07-30,completed,10821
10822,2326,655,2014-01-15,completed,10822
10823,1545,362,2011-03-16,completed,10823
10824,10376,375,2017-06-05,completed,10824
10825,13039,332,2016-02-21,dropped,10825
10826,14265,493,2014-12-19,completed,10826
10827,2942,781,2009-02-04,completed,10827
10828,3636,731,2019-11-08,completed,10828
10829,10283,635,2020-07-26,dropped,10829
10830,9795,653,2017-09-30,completed,10830
10831,1329,707,2014-08-20,completed,10831
10832,15470,651,2012-05-04,completed,10832
10833,1426,344,2024-02-22,dropped,10833
10834,4329,239,2015-04-02,completed,10834
10835,10656,202,2016-08-10,completed,10835
10836,2657,385,2010-11-26,completed,10836
10837,4882,644,2016-09-19,completed,10837
10838,2289,437,2022-08-18,completed,10838
10839,9070,381,2022-11-23,completed,10839
10840,139,764,2010-07-28,completed,10840
10841,11924,256,2008-07-31,completed,10841
10842,7591,158,2017-10-01,dropped,10842
10843,14389,601,2016-10-20,dropped,10843
10844,12597,278,2010-08-09,completed,10844
10845,9267,175,2016-01-24,completed,10845
10846,12763,522,2021-08-06,completed,10846
10847,3068,768,2009-01-11,completed,10847
10848,13598,793,2009-07-05,dropped,10848
10849,12896,90,2019-06-12,completed,10849
10850,622,593,2009-05-02,completed,10850
10851,17453,353,2023-01-25,completed,10851
10852,12951,582,2022-12-16,completed,10852
10853,4424,698,2022-09-01,completed,10853
10854,2861,729,2017-12-27,completed,10854
10855,16577,743,2024-11-03,completed,10855
10856,13453,92,2014-11-07,dropped,10856
10857,5377,780,2009-06-25,completed,10857
10858,14857,217,2009-09-28,completed,10858
10859,3933,851,2017-12-04,completed,10859
10860,13180,433,2011-10-07,completed,10860
10861,7484,165,2011-05-17,completed,10861
10862,17456,811,2010-02-17,completed,10862
10863,7315,249,2009-04-18,completed,10863
10864,13614,784,2021-05-02,completed,10864
10865,10518,178,2009-08-08,dropped,10865
10866,12585,75,2020-11-09,completed,10866
10867,6304,376,2009-10-30,dropped,10867
10868,1671,547,2021-05-15,completed,10868
10869,13912,147,2016-03-30,completed,10869
10870,7064,900,2025-08-26,enrolled,10870
10871,2975,629,2014-11-20,dropped,10871
10872,8728,564,2013-07-30,completed,10872
10873,13261,447,2015-07-06,completed,10873
10874,3243,133,2010-09-15,completed,10874
10875,8883,549,2014-12-17,completed,10875
10876,1563,609,2024-02-09,completed,10876
10877,272,728,2023-09-18,dropped,10877
10878,7412,225,2022-08-10,completed,10878
10879,15453,125,2008-07-28,dropped,10879
10880,10469,692,2009-08-01,completed,10880
10881,11527,890,2025-05-30,enrolled,10881
10882,14051,793,2009-07-02,completed,10882
10883,17424,200,2022-06-19,completed,10883
10884,9040,790,2011-03-25,completed,10884
10885,16236,193,2019-10-06,completed,10885
10886,4493,299,2015-10-28,completed,10886
10887,12224,404,2012-11-30,completed,10887
10888,3858,855,2018-12-24,completed,10888
10889,5119,911,2025-05-29,enrolled,10889
10890,2844,16,2024-04-17,completed,10890
10891,3551,806,2010-06-03,completed,10891
10892,4134,556,2020-01-15,completed,10892
10893,1337,817,2020-10-24,completed,10893
10894,3294,86,2013-06-29,completed,10894
10895,8913,820,2016-03-29,completed,10895
10896,15602,823,2012-07-11,completed,10896
10897,5149,877,2025-06-20,enrolled,10897
10898,3434,628,2022-10-14,dropped,10898
10899,1465,755,2019-01-22,completed,10899
10900,921,8,2023-01-25,completed,10900
10901,13957,27,2019-02-06,completed,10901
10902,17501,277,2010-07-27,completed,10902
10903,9705,107,2012-10-19,completed,10903
10904,4850,398,2011-11-02,completed,10904
10905,7118,28,2020-03-13,completed,10905
10906,9790,754,2018-10-13,completed,10906
10907,9625,228,2019-05-22,completed,10907
10908,156,312,2017-05-19,completed,10908
10909,15580,752,2020-10-07,dropped,10909
10910,11585,514,2020-08-16,completed,10910
10911,17302,283,2016-07-29,completed,10911
10912,15667,863,2025-08-27,enrolled,10912
10913,231,310,2010-10-15,completed,10913
10914,9528,862,2025-07-19,enrolled,10914
10915,8748,793,2009-07-12,completed,10915
10916,10731,892,2025-08-02,enrolled,10916
10917,12534,100,2010-06-24,completed,10917
10918,1693,507,2015-02-11,completed,10918
10919,14405,44,2014-02-18,completed,10919
10920,16529,50,2014-03-12,completed,10920
10921,3327,158,2017-10-15,completed,10921
10922,1879,375,2017-06-16,completed,10922
10923,5040,603,2015-09-30,dropped,10923
10924,3058,486,2014-07-10,completed,10924
10925,14542,811,2010-03-06,dropped,10925
10926,5019,96,2010-05-21,completed,10926
10927,12687,52,2014-11-25,completed,10927
10928,13857,443,2016-07-20,completed,10928
10929,10066,402,2022-12-16,completed,10929
10930,17347,893,2025-05-13,enrolled,10930
10931,9970,299,2015-10-26,completed,10931
10932,6943,146,2024-10-11,completed,10932
10933,7630,260,2014-08-20,completed,10933
10934,6445,539,2022-09-03,completed,10934
10935,5389,893,2025-05-21,enrolled,10935
10936,10842,247,2020-01-26,completed,10936
10937,10579,801,2012-06-30,dropped,10937
10938,6221,291,2012-01-18,completed,10938
10939,17028,125,2008-08-14,completed,10939
10940,11730,433,2011-09-24,completed,10940
10941,7997,221,2020-11-22,completed,10941
10942,15170,6,2024-11-23,enrolled,10942
10943,12383,666,2022-06-25,completed,10943
10944,11070,749,2015-08-01,completed,10944
10945,10992,279,2018-12-31,completed,10945
10946,14221,764,2010-07-30,completed,10946
10947,3538,614,2025-03-18,completed,10947
10948,6475,97,2020-07-15,completed,10948
10949,11389,213,2025-01-10,completed,10949
10950,4587,837,2010-02-19,completed,10950
10951,8353,448,2021-10-23,completed,10951
10952,15860,122,2014-11-28,completed,10952
10953,1988,532,2023-01-14,completed,10953
10954,10948,1,2017-04-17,completed,10954
10955,17046,895,2025-06-23,enrolled,10955
10956,17076,575,2023-12-30,completed,10956
10957,899,352,2010-12-20,completed,10957
10958,14550,262,2024-11-30,completed,10958
10959,16406,174,2020-12-20,completed,10959
10960,324,258,2011-11-13,dropped,10960
10961,4594,769,2022-09-04,completed,10961
10962,6423,70,2020-09-28,completed,10962
10963,3137,501,2023-06-29,completed,10963
10964,13987,541,2012-11-01,completed,10964
10965,16490,69,2011-04-10,completed,10965
10966,7635,637,2017-12-10,completed,10966
10967,137,647,2011-12-30,completed,10967
10968,6360,230,2013-09-07,completed,10968
10969,6032,834,2010-04-10,completed,10969
10970,10596,77,2010-02-01,completed,10970
10971,7002,231,2009-02-05,completed,10971
10972,12981,801,2012-07-06,completed,10972
10973,5122,244,2018-03-28,completed,10973
10974,10824,563,2014-04-25,dropped,10974
10975,8038,544,2018-11-20,completed,10975
10976,15512,389,2008-12-21,completed,10976
10977,2711,198,2018-04-14,completed,10977
10978,3434,304,2014-05-14,completed,10978
10979,14297,385,2010-11-29,completed,10979
10980,4330,99,2017-02-10,completed,10980
10981,11310,625,2009-08-02,completed,10981
10982,16359,255,2019-12-16,dropped,10982
10983,17097,148,2012-12-02,completed,10983
10984,5713,833,2019-06-04,completed,10984
10985,8248,863,2025-09-21,enrolled,10985
10986,16102,904,2025-05-28,enrolled,10986
10987,15619,57,2024-11-28,completed,10987
10988,10827,431,2011-02-24,completed,10988
10989,4074,545,2020-10-09,completed,10989
10990,10282,60,2013-09-20,completed,10990
10991,7745,598,2023-09-27,completed,10991
10992,1279,840,2013-11-12,completed,10992
10993,17266,86,2013-06-23,completed,10993
10994,9114,377,2019-01-16,completed,10994
10995,1376,624,2011-12-18,completed,10995
10996,16869,612,2008-12-24,completed,10996
10997,2365,459,2014-02-16,completed,10997
10998,15137,716,2017-08-04,completed,10998
10999,11330,88,2019-10-13,completed,10999
11000,10754,183,2019-12-17,dropped,11000
11001,9395,745,2024-03-20,completed,11001
11002,6179,680,2017-11-05,completed,11002
11003,12418,538,2009-07-27,completed,11003
11004,6792,281,2021-03-18,completed,11004
11005,2693,777,2022-04-27,dropped,11005
11006,11040,857,2025-09-11,enrolled,11006
11007,1142,640,2016-04-07,completed,11007
11008,5897,900,2025-09-07,enrolled,11008
11009,1096,54,2022-05-23,completed,11009
11010,15492,839,2010-06-30,completed,11010
11011,466,760,2008-05-29,completed,11011
11012,7163,828,2024-09-12,completed,11012
11013,7402,394,2023-10-18,completed,11013
11014,12351,10,2023-05-12,completed,11014
11015,8984,257,2011-02-17,completed,11015
11016,12768,843,2023-10-25,completed,11016
11017,11079,100,2010-07-07,completed,11017
11018,650,446,2017-07-26,completed,11018
11019,17553,827,2010-08-17,completed,11019
11020,15577,391,2021-03-17,dropped,11020
11021,5265,900,2025-09-13,enrolled,11021
11022,14357,191,2015-03-29,dropped,11022
11023,11343,622,2019-06-09,dropped,11023
11024,5977,150,2019-01-13,completed,11024
11025,11263,415,2015-12-07,dropped,11025
11026,11599,730,2010-04-13,completed,11026
11027,2537,207,2022-01-19,completed,11027
11028,17221,80,2024-06-01,completed,11028
11029,5629,748,2010-05-21,completed,11029
11030,1063,662,2011-06-19,completed,11030
11031,8277,294,2010-07-27,completed,11031
11032,12425,239,2015-03-27,dropped,11032
